lat	lon	ele	eleGPX	wind	grade	dist	cumDist	radius	course	powerTarget	powerRider	powerBrake	velTarget	velMax	velEntry	velExit	segTime	cumTime	calcPath	segment
37.810609	-4.938265	125.50	125.50	0.00	-4.83	36.28	13.277	0	0	0	0	0	41.60	45.94	43.26	43.00	3.03	0.798	30	186
37.810609	-4.938676	123.75	123.75	0.00	-2.88	60.83	13.338	0	0	0	0	0	30.23	80.00	43.00	39.60	5.31	0.800	30	187
37.810656	-4.939363	122.00	122.00	0.00	-1.65	30.25	13.368	0	0	21	0	0	23.21	80.00	39.60	37.11	2.84	0.801	30	188
37.810656	-4.939706	121.50	121.50	0.00	-5.37	37.32	13.405	0	0	0	0	0	44.22	45.46	37.11	38.61	3.55	0.802	10	189
37.810521	-4.940093	119.50	119.50	0.00	-5.93	42.22	13.447	0	0	-50	0	0	44.94	44.94	38.61	40.54	3.84	0.803	10	190
37.810297	-4.940479	117.00	117.00	0.00	-2.84	35.22	13.483	0	0	0	0	0	29.97	80.00	40.54	38.79	3.20	0.803	30	191
37.810216	-4.940865	116.00	116.00	0.00	-6.42	31.20	13.514	0	0	-121	0	0	44.49	44.49	38.79	40.65	2.83	0.804	10	192
37.810094	-4.941183	114.00	114.00	0.00	-4.01	112.44	13.626	0	0	0	0	0	37.23	46.68	40.65	39.09	10.18	0.807	30	193
37.809910	-4.942436	109.50	109.50	0.00	-2.95	76.31	13.703	0	0	0	0	0	30.72	80.00	39.09	36.27	7.31	0.809	30	194
37.809822	-4.943294	107.25	107.25	0.00	0.00	47.54	13.750	0	0	90	0	0	20.00	80.00	36.27	30.35	5.16	0.811	30	195
37.809721	-4.943818	107.25	106.00	0.00	1.39	48.21	13.798	0	0	105	0	0	14.77	80.00	30.35	21.79	6.71	0.812	30	196
37.809653	-4.944358	107.92	106.75	0.00	1.91	30.34	13.829	0	0	109	53	0	13.28	80.00	21.79	17.07	5.77	0.814	3	197
37.809653	-4.944702	108.50	108.50	0.00	4.56	153.76	13.982	0	0	131	126	0	8.86	80.00	17.07	8.86	59.01	0.830	34	198
37.810060	-4.946367	115.50	115.75	0.00	0.00	25.28	14.008	0	0	90	108	0	20.00	80.00	8.86	14.67	7.47	0.832	1	199
37.810161	-4.946624	115.50	115.50	0.00	0.00	30.94	14.039	0	0	90	108	0	20.00	80.00	14.67	17.39	6.91	0.834	1	200
37.810216	-4.946968	115.50	115.25	0.00	1.07	23.47	14.062	0	0	102	82	0	15.87	80.00	17.39	16.28	5.03	0.836	3	201
37.810161	-4.947225	115.75	115.75	0.00	0.00	21.02	14.083	0	0	90	108	0	20.00	80.00	16.28	17.69	4.45	0.837	1	202
37.810094	-4.947448	115.75	115.75	0.00	-1.30	134.55	14.218	0	0	36	45	0	22.42	80.00	17.69	21.55	24.22	0.844	1	203
37.809226	-4.948513	114.00	114.00	0.00	-1.95	205.36	14.423	0	0	12	25	0	24.46	80.00	21.55	24.46	30.89	0.852	14	204
37.807842	-4.950058	110.00	110.00	0.00	-3.00	50.05	14.473	0	0	0	17	0	31.05	80.00	24.46	26.72	6.98	0.854	1	205
37.807483	-4.950401	108.50	108.50	0.00	-0.55	136.21	14.609	0	0	77	46	0	21.85	80.00	26.72	21.85	21.27	0.860	34	206
37.806445	-4.951225	107.75	107.25	0.00	0.00	56.88	14.666	0	0	90	72	0	20.00	80.00	21.85	20.23	9.76	0.863	3	207
37.806011	-4.951568	107.75	107.75	0.00	-0.78	32.14	14.698	0	0	65	78	0	22.08	80.00	20.23	21.09	5.60	0.864	1	208
37.805821	-4.951843	107.50	107.50	0.00	0.00	29.80	14.728	0	0	90	72	0	20.00	80.00	21.09	20.34	5.18	0.866	3	209
37.805632	-4.952083	107.50	107.50	0.00	0.00	20.69	14.749	0	0	90	77	0	20.00	80.00	20.34	20.00	3.70	0.867	34	210
37.805604	-4.952315	107.50	107.00	0.00	0.80	217.60	14.966	0	0	100	94	0	16.82	80.00	20.00	16.82	45.45	0.880	34	211
37.805482	-4.954778	109.25	109.25	0.00	0.18	139.49	15.106	0	0	93	102	0	19.32	80.00	16.82	19.32	26.70	0.887	14	212
37.805382	-4.956355	109.50	109.50	0.00	-0.51	48.83	15.155	0	0	78	94	0	21.79	80.00	19.32	20.90	8.71	0.889	1	213
37.805347	-4.956907	109.25	109.25	0.00	-1.46	51.52	15.206	0	0	29	45	0	22.67	80.00	20.90	22.09	8.61	0.892	1	214
37.805360	-4.957491	108.50	108.50	0.00	-3.76	33.27	15.239	0	0	0	45	0	35.82	46.89	22.09	26.09	4.95	0.893	1	215
37.805360	-4.957868	107.25	107.25	0.00	-2.58	38.78	15.278	0	0	0	0	0	28.08	80.00	26.09	26.44	5.31	0.895	10	216
37.805482	-4.958280	106.25	106.25	0.00	-2.91	257.85	15.536	0	0	0	0	0	30.45	80.00	26.44	29.45	32.73	0.904	10	217
37.806581	-4.960855	98.75	98.75	0.00	-4.69	85.34	15.621	0	0	0	0	0	40.91	46.07	29.45	34.41	9.56	0.906	10	218
37.806906	-4.961731	94.75	94.75	0.00	-1.45	26.56	15.648	0	0	29	0	0	22.67	80.00	34.41	32.54	2.86	0.907	30	219
37.806988	-4.962014	94.36	95.00	0.00	-5.05	25.03	15.673	0	0	0	0	0	42.72	45.74	32.54	34.10	2.70	0.908	10	220
37.806974	-4.962297	93.10	94.00	0.00	-5.05	26.75	15.700	0	0	0	0	0	42.72	45.74	34.10	35.49	2.77	0.909	10	221
37.806873	-4.962572	91.75	91.75	0.00	-5.69	136.46	15.836	0	0	-15	0	0	45.16	45.16	35.49	41.43	12.64	0.912	10	222
37.806310	-4.963945	84.00	84.00	0.00	-1.05	142.68	15.979	0	0	50	0	0	22.21	80.00	41.43	28.68	15.03	0.916	30	223
37.805652	-4.965335	82.50	82.25	0.00	0.00	98.76	16.078	0	0	90	34	0	20.00	80.00	28.68	21.05	15.01	0.921	3	224
37.805245	-4.966331	82.50	82.50	0.00	-0.65	38.69	16.116	0	0	72	86	0	21.97	80.00	21.05	21.76	6.51	0.922	1	225
37.805109	-4.966735	82.25	82.25	0.00	-3.39	44.24	16.161	0	0	0	38	0	33.61	47.21	21.76	26.05	6.60	0.924	1	226
37.805021	-4.967224	80.75	80.75	0.00	-0.58	128.97	16.290	0	0	75	48	0	21.89	80.00	26.05	21.89	20.21	0.930	34	227
37.804682	-4.968623	80.00	80.00	0.00	-0.19	128.97	16.419	0	0	88	82	0	20.92	80.00	21.89	20.92	22.02	0.936	34	228
37.804343	-4.970022	79.75	79.75	0.00	-1.16	86.08	16.505	0	0	44	52	0	22.28	80.00	20.92	22.12	14.40	0.940	1	229
37.804207	-4.970983	78.75	78.75	0.00	-0.17	150.93	16.656	0	0	89	82	0	20.81	80.00	22.12	20.81	25.83	0.947	34	230
37.803923	-4.972657	78.50	78.25	0.00	0.00	11.62	16.667	0	0	90	72	0	20.00	80.00	20.81	20.53	2.02	0.948	3	231
37.803898	-4.972785	78.50	78.50	0.00	0.00	85.66	16.753	0	0	90	85	0	20.00	80.00	20.53	20.00	15.36	0.952	34	232
37.803719	-4.973730	78.50	78.75	0.00	-0.67	112.04	16.865	0	0	71	82	0	21.99	80.00	20.00	21.99	18.94	0.957	14	233
37.803434	-4.974949	77.75	77.75	0.00	0.00	54.99	16.920	0	0	90	72	0	20.00	80.00	21.99	20.38	9.37	0.960	3	234
37.803258	-4.975532	77.75	76.75	0.00	0.12	207.76	17.128	0	0	92	89	0	19.56	80.00	20.38	19.56	38.11	0.970	34	235
37.802485	-4.977678	78.00	78.00	0.00	-0.32	77.36	17.205	0	0	85	100	0	21.36	80.00	19.56	21.36	13.49	0.974	14	236
37.802227	-4.978493	77.75	77.75	0.00	0.00	58.21	17.263	0	0	90	74	0	20.00	80.00	21.36	20.00	10.17	0.977	34	237
37.802010	-4.979094	77.75	77.00	0.00	0.00	42.34	17.306	0	0	90	90	0	20.00	80.00	20.00	20.00	7.62	0.979	4	238
37.801888	-4.979549	77.75	77.75	0.00	0.14	177.44	17.483	0	0	93	90	0	19.48	80.00	20.00	19.48	32.74	0.988	34	239
37.801493	-4.981499	78.00	78.75	0.00	0.00	72.51	17.555	0	0	90	95	0	20.00	80.00	19.48	20.00	13.10	0.992	14	240
37.801332	-4.982296	78.00	78.00	0.00	0.00	180.55	17.736	0	0	90	90	0	20.00	80.00	20.00	20.00	32.50	1.001	4	241
37.800952	-4.984287	78.00	78.00	0.00	-0.97	181.21	17.917	0	0	55	62	0	22.17	80.00	20.00	22.17	30.25	1.009	14	242
37.800498	-4.986261	76.25	76.25	0.00	-0.31	81.66	17.999	0	0	86	77	0	21.31	80.00	22.17	21.31	13.66	1.013	34	243
37.800328	-4.987162	76.00	76.00	0.00	0.00	79.37	18.078	0	0	90	79	0	20.00	80.00	21.31	20.00	14.00	1.017	34	244
37.800193	-4.988046	76.00	76.00	0.00	0.42	59.08	18.137	0	0	96	80	0	18.32	80.00	20.00	18.32	11.21	1.020	34	245
37.800023	-4.988681	76.25	76.25	0.00	0.00	46.42	18.184	0	0	90	108	0	20.00	80.00	18.32	19.80	8.74	1.022	1	246
37.799853	-4.989162	76.25	76.50	0.00	-0.73	34.47	18.218	0	0	68	82	0	22.04	80.00	19.80	20.87	6.10	1.024	1	247
37.799704	-4.989505	76.00	76.00	0.00	0.00	35.42	18.254	0	0	90	72	0	20.00	80.00	20.87	20.01	6.24	1.026	3	248
37.799596	-4.989883	76.00	75.50	0.00	0.74	67.63	18.321	0	0	99	80	0	17.06	80.00	20.01	17.06	13.27	1.030	34	249
37.799325	-4.990570	76.50	76.50	0.00	0.23	110.75	18.432	0	0	94	103	0	19.13	80.00	17.06	19.13	21.37	1.036	14	250
37.798832	-4.991662	76.75	76.75	0.00	-0.61	122.16	18.554	0	0	74	86	0	21.93	80.00	19.13	21.93	21.04	1.041	14	251
37.798289	-4.992867	76.00	76.00	0.00	0.37	68.35	18.623	0	0	95	67	0	18.55	80.00	21.93	18.72	12.37	1.045	3	252
37.797978	-4.993536	76.25	76.25	0.00	2.54	39.37	18.662	0	0	115	82	0	11.80	80.00	18.72	13.05	9.26	1.047	3	253
37.797872	-4.993962	77.25	77.25	0.00	2.78	63.02	18.725	0	0	117	111	0	11.33	80.00	13.05	11.33	19.66	1.053	34	254
37.797744	-4.994658	79.00	79.00	0.00	1.24	60.66	18.786	0	0	104	119	0	15.28	80.00	11.33	15.28	15.52	1.057	14	255
37.797703	-4.995344	79.75	79.75	0.00	0.00	46.71	18.832	0	0	90	108	0	20.00	80.00	15.28	18.43	9.87	1.060	1	256
37.797598	-4.995857	79.75	80.00	0.00	-0.80	62.70	18.895	0	0	64	77	0	22.09	80.00	18.43	20.80	11.45	1.063	1	257
37.797438	-4.996539	79.25	78.50	0.00	0.00	139.84	19.035	0	0	90	86	0	20.00	80.00	20.80	20.00	25.05	1.070	34	258
37.797002	-4.998027	79.25	79.25	0.00	0.00	56.05	19.091	0	0	90	90	0	20.00	80.00	20.00	20.00	10.09	1.073	4	259
37.796847	-4.998632	79.25	79.25	0.00	-1.80	83.15	19.174	0	0	16	45	0	23.78	80.00	20.00	23.35	13.70	1.077	1	260
37.796719	-4.999561	77.75	77.75	0.00	-1.25	60.22	19.234	0	0	39	31	0	22.35	80.00	23.35	22.71	9.41	1.079	3	261
37.796627	-5.000234	77.00	77.00	0.00	0.00	33.51	19.268	0	0	90	45	0	20.00	80.00	22.71	20.82	5.63	1.081	3	262
37.796632	-5.000614	77.00	77.00	0.00	0.00	39.98	19.308	0	0	90	75	0	20.00	80.00	20.82	20.00	7.07	1.083	34	263
37.796705	-5.001058	77.00	77.00	0.00	0.68	36.61	19.344	0	0	99	79	0	17.28	80.00	20.00	18.30	6.90	1.085	3	264
37.796838	-5.001438	77.25	77.25	0.00	2.77	36.15	19.381	0	0	117	83	0	11.35	80.00	18.30	12.63	8.74	1.087	3	265
37.796938	-5.001828	78.25	78.25	0.00	4.46	33.68	19.414	0	0	130	118	0	8.96	80.00	12.63	8.96	12.44	1.091	34	266
37.796966	-5.002208	79.75	79.75	0.00	1.55	23.02	19.437	0	0	106	128	0	14.29	80.00	8.96	13.04	7.31	1.093	1	267
37.796940	-5.002467	80.11	80.75	0.00	0.00	25.33	19.463	0	0	90	108	0	20.00	80.00	13.04	16.16	6.19	1.094	1	268
37.796911	-5.002752	80.11	80.50	0.00	-0.22	49.52	19.512	0	0	88	105	0	21.01	80.00	16.16	19.26	9.96	1.097	1	269
37.796838	-5.003306	80.00	80.00	0.00	0.72	34.76	19.547	0	0	99	79	0	17.14	80.00	19.26	17.76	6.78	1.099	3	270
37.796714	-5.003668	80.25	80.25	0.00	1.16	21.48	19.568	0	0	103	82	0	15.52	80.00	17.76	16.54	4.51	1.100	3	271
37.796591	-5.003856	80.50	80.50	0.00	0.42	59.49	19.628	0	0	96	110	0	18.33	80.00	16.54	18.33	12.10	1.104	14	272
37.796178	-5.004286	80.75	81.00	0.00	0.00	69.47	19.697	0	0	90	104	0	20.00	80.00	18.33	20.00	12.89	1.107	14	273
37.795661	-5.004730	80.75	80.75	0.00	-0.27	92.44	19.790	0	0	87	96	0	21.20	80.00	20.00	21.20	15.94	1.112	14	274
37.794961	-5.005298	80.50	80.50	0.00	0.00	54.33	19.844	0	0	90	75	0	20.00	80.00	21.20	20.00	9.54	1.114	34	275
37.794521	-5.005568	80.50	80.50	0.00	1.39	90.11	19.934	0	0	105	84	0	14.79	80.00	20.00	14.79	20.02	1.120	34	276
37.793775	-5.005971	81.75	81.75	0.00	0.42	60.05	19.994	0	0	96	115	0	18.35	80.00	14.79	18.10	12.94	1.123	1	277
37.793280	-5.006246	82.00	82.25	0.00	0.00	43.66	20.038	0	0	90	108	0	20.00	80.00	18.10	19.60	8.31	1.126	1	278
37.792955	-5.006525	82.00	82.00	0.00	0.00	131.38	20.169	0	0	90	92	0	20.00	80.00	19.60	20.00	23.68	1.132	14	279
37.791994	-5.007395	82.00	82.00	0.00	0.83	150.51	20.320	0	0	100	91	0	16.72	80.00	20.00	16.72	31.23	1.141	34	280
37.790881	-5.008370	83.25	83.75	0.00	0.00	151.83	20.472	0	0	90	100	0	20.00	80.00	16.72	20.00	28.41	1.149	14	281
37.789759	-5.009355	83.25	83.25	0.00	-1.60	62.60	20.534	0	0	23	45	0	23.03	80.00	20.00	22.20	10.64	1.152	1	282
37.789292	-5.009753	82.25	82.25	0.00	-0.87	28.59	20.563	0	0	60	60	0	22.13	80.00	22.20	22.20	4.64	1.153	4	283
37.789054	-5.009877	82.00	82.00	0.00	-3.27	84.22	20.647	0	0	0	24	0	32.81	47.32	22.20	27.74	11.86	1.156	1	284
37.788349	-5.010229	79.25	79.25	0.00	-0.61	41.12	20.688	0	0	74	0	0	21.93	80.00	27.74	24.40	5.69	1.158	30	285
37.788001	-5.010389	79.00	79.00	0.00	-1.04	24.10	20.712	0	0	51	6	0	22.20	80.00	24.40	23.26	3.65	1.159	3	286
37.787804	-5.010504	78.75	78.75	0.00	-1.16	21.49	20.734	0	0	44	35	0	22.28	80.00	23.26	23.01	3.34	1.160	3	287
37.787649	-5.010650	78.50	78.25	0.00	0.00	68.74	20.802	0	0	90	63	0	20.00	80.00	23.01	20.29	11.64	1.163	3	288
37.787292	-5.011287	78.50	78.50	0.00	1.91	131.14	20.934	0	0	109	96	0	13.29	80.00	20.29	13.29	32.40	1.172	34	289
37.786646	-5.012532	81.00	81.00	0.00	5.10	29.48	20.963	0	0	136	119	0	8.36	80.00	13.29	8.36	11.03	1.175	34	290
37.786490	-5.012802	82.50	82.50	0.00	2.60	86.44	21.050	0	0	115	121	0	11.67	80.00	8.36	11.67	27.45	1.183	14	291
37.786124	-5.013667	84.75	84.75	0.00	0.35	140.89	21.190	0	0	95	108	0	18.60	80.00	11.67	18.60	30.09	1.191	14	292
37.785556	-5.015096	85.25	85.25	0.00	0.98	51.00	21.241	0	0	101	81	0	16.17	80.00	18.60	16.17	10.62	1.194	34	293
37.785350	-5.015613	85.75	85.75	0.00	2.76	36.20	21.278	0	0	117	93	0	11.36	80.00	16.17	11.69	9.56	1.197	3	294
37.785204	-5.015980	86.75	86.75	0.00	2.94	34.00	21.312	0	0	118	113	0	11.03	80.00	11.69	11.03	11.03	1.200	34	295
37.785153	-5.016360	87.75	87.75	0.00	1.05	95.66	21.407	0	0	102	114	0	15.94	80.00	11.03	15.94	23.28	1.206	14	296
37.785016	-5.017431	88.75	88.75	0.00	0.00	32.73	21.440	0	0	90	108	0	20.00	80.00	15.94	18.07	6.89	1.208	1	297
37.785007	-5.017802	88.75	88.75	0.00	-0.85	29.45	21.469	0	0	61	73	0	22.12	80.00	18.07	19.49	5.64	1.210	1	298
37.785048	-5.018132	88.50	88.50	0.00	-1.61	30.97	21.500	0	0	22	45	0	23.08	80.00	19.49	20.90	5.51	1.211	1	299
37.785163	-5.018452	88.00	88.00	0.00	-2.72	73.52	21.574	0	0	0	33	0	29.12	80.00	20.90	25.47	11.18	1.214	1	300
37.785538	-5.019139	86.00	86.00	0.00	-3.01	149.42	21.723	0	0	0	0	0	31.15	47.54	25.47	28.85	19.62	1.220	10	301
37.786326	-5.020512	81.50	81.50	0.00	-2.47	60.72	21.784	0	0	0	0	0	27.26	80.00	28.85	28.43	7.63	1.222	30	302
37.786655	-5.021062	80.00	80.00	0.00	-2.07	36.19	21.820	0	0	8	0	0	25.00	80.00	28.43	27.66	4.65	1.223	30	303
37.786880	-5.021359	79.25	79.25	0.00	-4.05	30.87	21.851	0	0	0	0	0	37.49	80.00	27.66	29.50	3.88	1.224	10	304
37.787076	-5.021607	78.00	78.00	0.00	0.00	43.22	21.894	0	0	90	0	0	20.00	80.00	29.50	24.65	5.77	1.226	30	305
37.787287	-5.022019	78.00	77.25	0.00	0.58	129.35	22.024	0	0	98	67	0	17.69	80.00	24.65	17.69	24.07	1.233	34	306
37.787873	-5.023287	78.75	78.75	0.00	0.12	200.13	22.224	0	0	92	97	0	19.54	80.00	17.69	19.54	37.31	1.243	14	307
37.788789	-5.025242	79.00	79.00	0.00	-0.53	93.82	22.318	0	0	77	92	0	21.82	80.00	19.54	21.82	16.17	1.248	14	308
37.789219	-5.026158	78.50	78.50	0.00	-0.72	34.61	22.352	0	0	68	74	0	22.04	80.00	21.82	22.04	5.67	1.249	14	309
37.789357	-5.026510	78.25	78.25	0.00	-0.54	139.53	22.492	0	0	77	76	0	21.83	80.00	22.04	21.83	23.00	1.255	34	310
37.789897	-5.027939	77.50	77.50	0.00	0.00	76.32	22.568	0	0	90	75	0	20.00	80.00	21.83	20.00	13.26	1.259	34	311
37.790190	-5.028722	77.50	77.00	0.00	0.00	25.90	22.594	0	0	90	90	0	20.00	80.00	20.00	20.00	4.66	1.260	4	312
37.790236	-5.029010	77.50	77.50	0.00	-1.23	81.40	22.675	0	0	40	48	0	22.34	80.00	20.00	21.54	14.05	1.264	1	313
37.790327	-5.029926	76.50	76.50	0.00	-2.00	37.57	22.713	0	0	11	45	0	24.71	80.00	21.54	23.24	6.03	1.266	1	314
37.790331	-5.030352	75.75	75.75	0.00	-2.95	8.47	22.721	0	0	0	45	0	30.74	80.00	23.24	23.94	1.29	1.266	1	315
37.790332	-5.030448	75.50	75.50	0.00	-2.07	24.17	22.746	0	0	8	45	0	25.00	80.00	23.94	24.70	3.58	1.267	1	316
37.790336	-5.030722	75.00	74.75	0.00	0.00	77.81	22.823	0	0	90	53	0	20.00	80.00	24.70	20.61	12.76	1.271	3	317
37.790245	-5.031597	75.00	75.00	0.00	0.55	45.21	22.869	0	0	97	78	0	17.79	80.00	20.61	18.66	8.32	1.273	3	318
37.790190	-5.032105	75.25	75.25	0.00	0.00	73.10	22.942	0	0	90	101	0	20.00	80.00	18.66	20.00	13.44	1.277	14	319
37.790199	-5.032934	75.25	75.25	0.00	-0.92	81.18	23.023	0	0	57	68	0	22.15	80.00	20.00	21.72	13.94	1.281	1	320
37.790226	-5.033854	74.50	74.50	0.00	-1.88	26.64	23.050	0	0	14	45	0	24.11	80.00	21.72	22.80	4.31	1.282	1	321
37.790231	-5.034156	74.00	74.00	0.00	0.00	58.03	23.108	0	0	90	56	0	20.00	80.00	22.80	20.21	9.90	1.285	3	322
37.790149	-5.034806	74.00	73.75	0.00	0.00	69.33	23.177	0	0	90	87	0	20.00	80.00	20.21	20.00	12.47	1.288	34	323
37.790039	-5.035580	74.00	74.50	0.00	0.00	93.97	23.271	0	0	90	90	0	20.00	80.00	20.00	20.00	16.91	1.293	4	324
37.789869	-5.036624	74.00	74.00	0.00	-0.31	81.23	23.352	0	0	86	97	0	21.31	80.00	20.00	21.31	14.00	1.297	14	325
37.789650	-5.037503	73.75	73.75	0.00	0.00	38.83	23.391	0	0	90	72	0	20.00	80.00	21.31	20.30	6.72	1.299	3	326
37.789636	-5.037943	73.75	73.75	0.00	0.00	49.24	23.440	0	0	90	85	0	20.00	80.00	20.30	20.00	8.85	1.301	34	327
37.789654	-5.038501	73.75	73.75	0.00	-1.64	45.68	23.486	0	0	21	45	0	23.17	80.00	20.00	21.82	7.85	1.303	1	328
37.789659	-5.039019	73.00	73.00	0.00	-2.28	76.83	23.563	0	0	0	45	0	25.73	80.00	21.82	25.47	11.62	1.307	1	329
37.789741	-5.039884	71.25	71.25	0.00	-0.52	47.95	23.611	0	0	78	24	0	21.80	80.00	25.47	22.68	7.29	1.309	3	330
37.789814	-5.040420	71.00	71.00	0.00	0.00	35.62	23.646	0	0	90	47	0	20.00	80.00	22.68	20.74	6.00	1.310	3	331
37.789759	-5.040818	71.00	71.00	0.00	-1.33	18.75	23.665	0	0	35	45	0	22.46	80.00	20.74	21.12	3.23	1.311	1	332
37.789673	-5.041001	70.75	70.75	0.00	0.00	24.18	23.689	0	0	90	72	0	20.00	80.00	21.12	20.51	4.18	1.312	3	333
37.789595	-5.041257	70.75	70.75	0.00	1.63	46.11	23.735	0	0	107	75	0	14.06	80.00	20.51	15.76	9.41	1.315	3	334
37.789402	-5.041720	71.50	71.50	0.00	4.69	58.68	23.794	0	0	132	121	0	8.73	80.00	15.76	8.73	21.20	1.321	34	335
37.789173	-5.042319	74.25	74.25	0.00	2.68	37.32	23.831	0	0	116	127	0	11.52	80.00	8.73	11.52	12.29	1.324	14	336
37.788999	-5.042681	75.25	75.25	0.00	0.00	13.44	23.845	0	0	90	108	0	20.00	80.00	11.52	14.08	3.76	1.325	1	337
37.788912	-5.042787	75.25	75.25	0.00	0.00	9.36	23.854	0	0	90	108	0	20.00	80.00	14.08	15.26	2.30	1.326	1	338
37.788846	-5.042853	75.25	75.25	0.00	1.41	17.75	23.872	0	0	105	92	0	14.72	80.00	15.26	14.72	4.29	1.327	34	339
37.788700	-5.042935	75.50	75.50	0.00	1.62	30.79	23.903	0	0	107	99	0	14.07	80.00	14.72	14.07	7.81	1.329	34	340
37.788424	-5.042970	76.00	76.00	0.00	3.13	71.87	23.975	0	0	120	112	0	10.70	80.00	14.07	10.70	23.11	1.336	34	341
37.787777	-5.042990	78.25	78.25	0.00	1.79	41.86	24.016	0	0	108	123	0	13.59	80.00	10.70	13.59	11.82	1.339	14	342
37.787400	-5.043001	79.00	79.25	0.00	0.00	48.40	24.065	0	0	90	108	0	20.00	80.00	13.59	17.90	10.85	1.342	1	343
37.786964	-5.043012	79.00	79.00	0.00	0.00	27.22	24.092	0	0	90	108	0	20.00	80.00	17.90	19.03	5.30	1.343	1	344
37.786719	-5.043027	79.00	79.00	0.00	0.99	25.21	24.117	0	0	101	81	0	16.13	80.00	19.03	17.59	4.96	1.345	3	345
37.786495	-5.043074	79.25	79.25	0.00	1.58	31.61	24.149	0	0	107	85	0	14.19	80.00	17.59	15.22	6.97	1.347	3	346
37.786224	-5.043184	79.75	79.75	0.00	0.44	56.37	24.205	0	0	96	115	0	18.24	80.00	15.22	18.08	12.04	1.350	1	347
37.785759	-5.043441	80.00	80.00	0.00	0.00	66.52	24.272	0	0	90	106	0	20.00	80.00	18.08	20.00	12.46	1.354	14	348
37.785217	-5.043763	80.00	80.00	0.00	1.39	54.00	24.326	0	0	105	75	0	14.78	80.00	20.00	15.49	11.31	1.357	3	349
37.784774	-5.044016	80.75	80.75	0.00	2.04	24.51	24.350	0	0	111	88	0	12.94	80.00	15.49	13.48	6.12	1.358	3	350
37.784594	-5.044177	81.25	81.25	0.00	1.99	25.14	24.375	0	0	110	105	0	13.07	80.00	13.48	13.07	6.90	1.360	34	351
37.784473	-5.044418	81.75	81.75	0.00	1.30	57.81	24.433	0	0	104	115	0	15.08	80.00	13.07	15.08	14.25	1.364	14	352
37.784246	-5.045008	82.50	82.50	0.00	3.18	62.95	24.496	0	0	120	109	0	10.63	80.00	15.08	10.63	19.67	1.370	34	353
37.783964	-5.045627	84.50	84.50	0.00	0.00	44.91	24.541	0	0	90	108	0	20.00	80.00	10.63	16.91	11.30	1.373	1	354
37.783770	-5.046074	84.50	84.50	0.00	-3.36	22.35	24.563	0	0	0	45	0	33.38	47.25	16.91	20.82	4.25	1.374	1	355
37.783701	-5.046312	83.75	83.75	0.00	-3.61	20.77	24.584	0	0	0	45	0	34.95	80.00	20.82	23.67	3.36	1.375	1	356
37.783690	-5.046547	83.00	83.00	0.00	0.00	22.37	24.607	0	0	90	35	0	20.00	80.00	23.67	22.06	3.55	1.376	3	357
37.783605	-5.046777	83.00	83.00	0.00	2.89	34.64	24.641	0	0	118	59	0	11.13	80.00	22.06	14.78	7.06	1.378	3	358
37.783441	-5.047111	84.00	84.00	0.00	1.27	78.94	24.720	0	0	104	106	0	15.18	80.00	14.78	15.18	18.75	1.383	14	359
37.783012	-5.047825	85.00	85.00	0.00	2.47	131.38	24.852	0	0	114	109	0	11.94	80.00	15.18	11.94	38.56	1.394	34	360
37.782312	-5.049026	88.25	88.25	0.00	3.98	31.40	24.883	0	0	126	115	0	9.49	80.00	11.94	9.49	11.32	1.397	34	361
37.782126	-5.049294	89.50	89.50	0.00	3.90	19.24	24.902	0	0	126	127	0	9.59	80.00	9.49	9.59	7.22	1.399	14	362
37.781990	-5.049429	90.25	90.25	0.00	2.74	27.37	24.930	0	0	116	128	0	11.40	80.00	9.59	11.40	8.97	1.402	14	363
37.781748	-5.049488	91.00	91.00	0.00	3.00	16.68	24.946	0	0	118	112	0	10.93	80.00	11.40	10.93	5.46	1.403	34	364
37.781598	-5.049499	91.50	91.50	0.00	3.13	31.94	24.978	0	0	120	118	0	10.70	80.00	10.93	10.70	10.73	1.406	34	365
37.781323	-5.049605	92.50	92.50	0.00	0.35	70.90	25.049	0	0	95	114	0	18.61	80.00	10.70	17.74	16.89	1.411	1	366
37.780767	-5.050001	92.75	92.75	0.00	-0.40	62.37	25.111	0	0	83	99	0	21.56	80.00	17.74	20.50	11.64	1.414	1	367
37.780276	-5.050345	92.50	92.50	0.00	-1.09	22.96	25.134	0	0	48	57	0	22.23	80.00	20.50	20.98	3.99	1.415	1	368
37.780111	-5.050502	92.25	92.25	0.00	0.00	20.74	25.155	0	0	90	72	0	20.00	80.00	20.98	20.46	3.60	1.416	3	369
37.779987	-5.050678	92.25	92.00	0.00	0.00	19.81	25.175	0	0	90	72	0	20.00	80.00	20.46	20.02	3.52	1.417	3	370
37.779888	-5.050865	92.25	92.25	0.00	2.95	16.93	25.192	0	0	118	49	0	11.01	80.00	20.02	16.07	3.44	1.418	3	371
37.779833	-5.051044	92.75	92.75	0.00	1.05	23.91	25.216	0	0	102	99	0	15.94	80.00	16.07	15.94	5.40	1.420	34	372
37.779800	-5.051312	93.00	93.00	0.00	1.70	73.51	25.289	0	0	108	99	0	13.85	80.00	15.94	13.85	18.57	1.425	34	373
37.779748	-5.052143	94.25	94.25	0.00	1.24	60.27	25.350	0	0	104	112	0	15.25	80.00	13.85	15.25	14.49	1.429	14	374
