lat	lon	ele	eleGPX	wind	grade	dist	cumDist	radius	course	powerTarget	powerRider	powerBrake	velTarget	velMax	velEntry	velExit	segTime	cumTime	calcPath	segment
36.549790	-4.860730	330.51	331.00	0.00	0.00	7.56	13.716	0	0	90	72	0	20.00	80.00	21.19	21.00	1.29	1.231	3	489
36.549850	-4.860770	330.51	331.00	0.00	-0.55	4.53	13.721	0	0	76	96	0	21.85	80.00	21.00	21.10	0.77	1.231	1	490
36.549890	-4.860780	330.49	331.00	0.00	-4.98	3.33	13.724	0	0	0	45	0	42.36	45.80	21.10	21.83	0.56	1.231	1	491
36.549920	-4.860780	330.32	331.00	0.00	-4.98	3.45	13.728	0	0	0	45	0	42.36	45.80	21.83	22.55	0.56	1.231	1	492
36.549950	-4.860770	330.15	331.00	0.00	-8.13	3.46	13.731	0	0	-353	0	0	42.87	42.87	22.55	23.66	0.54	1.231	10	493
36.549980	-4.860760	329.87	330.00	0.00	-11.22	4.30	13.735	0	0	-725	0	0	37.35	37.35	23.66	25.60	0.63	1.231	10	494
36.550010	-4.860730	329.39	330.00	0.00	-13.73	2.88	13.738	0	0	-899	0	0	31.22	31.22	25.60	27.12	0.39	1.231	10	495
36.550030	-4.860710	329.00	329.00	0.00	-14.10	7.16	13.745	0	0	-916	0	-870	30.43	30.43	27.12	30.43	0.89	1.232	105	496
36.550060	-4.860640	328.00	328.00	0.00	-15.83	19.19	13.765	0	0	-972	0	-1223	27.05	27.05	30.43	27.05	2.52	1.232	25	497
36.550150	-4.860460	325.00	325.00	0.00	-14.30	14.13	13.779	0	0	-924	0	-878	30.02	30.02	27.05	30.02	1.73	1.233	105	498
36.550220	-4.860330	323.00	323.00	0.00	-12.30	24.56	13.803	0	0	-815	0	-774	34.50	34.50	30.02	34.50	2.66	1.234	105	499
36.550360	-4.860120	320.00	320.00	0.00	-11.02	18.25	13.821	0	0	-705	0	-670	37.89	37.89	34.50	37.89	1.80	1.234	105	500
36.550470	-4.859970	318.00	318.00	0.00	-9.57	21.72	13.843	0	0	-535	0	0	41.44	41.44	37.89	41.34	1.97	1.235	10	501
36.550600	-4.859790	315.93	315.00	0.00	-7.70	7.74	13.851	0	0	-297	0	0	43.27	43.27	41.34	41.99	0.67	1.235	10	502
36.550650	-4.859730	315.34	314.00	0.00	-7.70	4.80	13.856	0	0	-297	0	0	43.27	43.27	41.99	42.36	0.41	1.235	10	503
36.550690	-4.859710	314.97	314.00	0.00	-4.69	3.45	13.859	0	0	0	0	0	40.88	46.07	42.36	42.34	0.29	1.235	30	504
36.550720	-4.859700	314.81	314.00	0.00	-1.59	4.79	13.864	0	0	23	0	0	23.00	80.00	42.34	41.88	0.41	1.235	30	505
36.550760	-4.859680	314.73	314.00	0.00	-3.92	3.33	13.867	0	0	0	0	0	36.75	46.75	41.88	41.80	0.29	1.235	30	506
36.550790	-4.859680	314.60	315.00	0.00	-6.31	4.45	13.872	0	0	-105	0	0	44.58	44.58	41.80	41.97	0.38	1.235	10	507
36.550830	-4.859680	314.32	315.00	0.00	-6.31	4.54	13.876	0	0	-105	0	0	44.58	44.58	41.97	42.14	0.39	1.235	10	508
36.550870	-4.859690	314.03	315.00	0.00	-5.98	4.54	13.881	0	0	-57	0	0	44.89	44.89	42.14	42.26	0.39	1.236	10	509
36.550910	-4.859700	313.76	314.00	0.00	-5.98	5.84	13.887	0	0	-57	0	0	44.89	44.89	42.26	42.40	0.50	1.236	10	510
36.550960	-4.859720	313.41	313.00	0.00	-3.90	10.62	13.897	0	0	0	0	0	36.61	46.77	42.40	42.11	0.90	1.236	30	511
36.551050	-4.859760	313.00	311.00	0.00	-0.61	31.60	13.929	0	0	74	0	0	21.92	80.00	42.11	38.27	2.83	1.237	30	512
36.551290	-4.859950	312.81	308.00	0.00	0.00	18.88	13.948	0	0	90	0	0	20.00	80.00	38.27	35.76	1.84	1.237	30	513
36.551430	-4.860070	312.81	307.00	0.00	4.98	6.97	13.955	0	0	135	0	0	8.46	80.00	35.76	33.63	0.72	1.237	30	514
36.551470	-4.860130	313.15	308.00	0.00	8.07	3.49	13.958	0	0	150	0	0	6.24	80.00	33.63	32.14	0.38	1.238	30	515
36.551490	-4.860160	313.44	309.00	0.00	9.85	2.92	13.961	0	0	150	0	0	5.22	80.00	32.14	30.65	0.33	1.238	30	516
36.551500	-4.860190	313.72	309.00	0.00	13.06	2.71	13.964	0	0	150	0	0	4.03	80.00	30.65	28.87	0.33	1.238	30	517
36.551500	-4.860220	314.07	310.00	0.00	16.19	3.80	13.968	0	0	150	0	0	3.30	80.00	28.87	25.68	0.50	1.238	30	518
36.551510	-4.860260	314.68	311.00	0.00	16.19	6.44	13.974	0	0	150	0	0	3.30	80.00	25.68	19.31	1.03	1.238	30	519
36.551520	-4.860330	315.71	314.00	0.00	11.77	9.97	13.984	0	0	150	68	0	4.43	80.00	19.31	9.86	2.54	1.239	3	520
36.551510	-4.860440	316.87	318.00	0.00	11.77	6.31	13.990	0	0	150	127	0	4.43	80.00	9.86	4.43	3.65	1.240	34	521
36.551510	-4.860510	317.61	320.00	0.00	9.39	3.76	13.994	0	0	150	150	0	5.45	80.00	4.43	5.45	2.72	1.241	14	522
36.551520	-4.860550	317.96	321.00	0.00	6.06	3.49	13.998	0	0	143	150	0	7.65	80.00	5.45	6.76	2.02	1.241	1	523
36.551540	-4.860580	318.17	322.00	0.00	3.52	2.91	14.001	0	0	123	150	0	10.11	80.00	6.76	8.18	1.40	1.242	1	524
36.551550	-4.860610	318.28	323.00	0.00	0.00	4.28	14.005	0	0	90	113	0	20.00	80.00	8.18	10.20	1.67	1.242	1	525
36.551580	-4.860640	318.28	323.00	0.00	-0.82	3.78	14.009	0	0	63	78	0	22.10	80.00	10.20	11.24	1.27	1.242	1	526
36.551610	-4.860660	318.25	323.00	0.00	-4.41	4.53	14.013	0	0	0	45	0	39.41	46.32	11.24	13.35	1.33	1.243	1	527
36.551650	-4.860670	318.05	323.00	0.00	-7.06	5.63	14.019	0	0	-209	0	0	43.89	43.89	13.35	16.08	1.38	1.243	10	528
36.551700	-4.860680	317.65	322.00	0.00	-9.37	5.64	14.024	0	0	-510	0	0	41.65	41.65	16.08	19.20	1.15	1.244	10	529
36.551750	-4.860690	317.12	321.00	0.00	-11.38	11.17	14.036	0	0	-740	0	0	36.90	36.90	19.20	25.07	1.81	1.244	10	530
36.551850	-4.860690	315.86	318.00	0.00	-8.94	16.74	14.052	0	0	-456	0	0	42.08	42.08	25.07	29.88	2.19	1.245	10	531
36.552000	-4.860680	314.37	313.00	0.00	-6.81	17.82	14.070	0	0	-175	0	0	44.12	44.12	29.88	32.52	2.05	1.245	10	532
36.552160	-4.860690	313.16	309.00	0.00	-4.29	5.63	14.076	0	0	0	0	0	38.77	46.43	32.52	32.72	0.62	1.245	10	533
36.552210	-4.860700	312.92	308.00	0.00	-1.24	5.55	14.081	0	0	40	0	0	22.35	80.00	32.72	32.31	0.61	1.246	30	534
36.552260	-4.860700	312.85	306.00	0.00	0.00	3.78	14.085	0	0	90	0	0	20.00	80.00	32.31	31.85	0.42	1.246	30	535
36.552290	-4.860720	312.85	306.00	0.00	3.96	4.79	14.090	0	0	126	0	0	9.52	80.00	31.85	30.52	0.55	1.246	30	536
36.552330	-4.860740	313.04	306.00	0.00	7.33	10.89	14.101	0	0	150	0	0	6.79	80.00	30.52	25.76	1.39	1.246	30	537
36.552410	-4.860810	313.84	306.00	0.00	10.57	16.65	14.117	0	0	150	9	0	4.89	80.00	25.76	12.93	3.13	1.247	3	538
36.552530	-4.860920	315.59	308.00	0.00	12.65	14.78	14.132	0	0	150	139	0	4.15	80.00	12.93	4.15	9.64	1.250	34	539
36.552620	-4.861040	317.44	313.00	0.00	13.45	19.68	14.152	0	0	150	150	0	3.92	80.00	4.15	3.92	18.06	1.255	34	540
36.552730	-4.861210	320.06	319.00	0.00	13.45	18.36	14.170	0	0	150	150	0	3.92	80.00	3.92	3.92	16.86	1.259	4	541
36.552820	-4.861380	322.51	325.00	0.00	10.09	17.50	14.188	0	0	150	150	0	5.11	80.00	3.92	5.11	12.58	1.263	14	542
36.552920	-4.861530	324.27	329.00	0.00	8.00	7.15	14.195	0	0	150	150	0	6.28	80.00	5.11	6.28	4.41	1.264	14	543
36.552970	-4.861580	324.84	329.00	0.00	8.00	5.72	14.201	0	0	150	150	0	6.28	80.00	6.28	6.28	3.28	1.265	4	544
36.553010	-4.861620	325.29	330.00	0.00	5.40	3.79	14.204	0	0	138	150	0	8.11	80.00	6.28	7.41	1.97	1.266	1	545
36.553040	-4.861640	325.50	330.00	0.00	1.53	2.39	14.207	0	0	106	133	0	14.35	80.00	7.41	8.69	1.07	1.266	1	546
36.553060	-4.861650	325.53	330.00	0.00	0.00	6.66	14.213	0	0	90	113	0	20.00	80.00	8.69	11.25	2.38	1.267	1	547
36.553120	-4.861650	325.53	328.00	0.00	-3.57	3.33	14.217	0	0	0	45	0	34.69	47.06	11.25	12.58	1.01	1.267	1	548
36.553150	-4.861650	325.42	328.00	0.00	-7.00	3.34	14.220	0	0	-202	0	0	43.94	43.94	12.58	14.38	0.89	1.267	10	549
36.553180	-4.861650	325.18	327.00	0.00	-9.48	4.81	14.225	0	0	-523	0	0	41.54	41.54	14.38	17.41	1.09	1.267	10	550
36.553220	-4.861630	324.73	326.00	0.00	-12.92	4.31	14.229	0	0	-856	0	0	33.03	33.03	17.41	20.57	0.82	1.268	10	551
36.553250	-4.861600	324.18	324.00	0.00	-12.93	12.09	14.241	0	0	-856	0	0	33.01	33.01	20.57	27.27	1.82	1.268	10	552
36.553330	-4.861510	322.63	320.00	0.00	-12.93	20.49	14.262	0	0	-856	0	-813	33.01	33.01	27.27	33.01	2.38	1.269	105	553
36.553460	-4.861350	320.00	320.00	0.00	-12.69	10.61	14.272	0	0	-842	0	-799	33.56	33.56	33.01	33.56	1.14	1.269	105	554
36.553510	-4.861250	318.66	319.00	0.00	-15.71	10.66	14.283	0	0	-969	0	-2096	27.27	27.27	33.56	27.27	1.28	1.269	25	555
36.553560	-4.861150	317.01	318.00	0.00	-18.08	8.49	14.292	0	0	-998	0	-1616	23.19	23.19	27.27	23.19	1.24	1.270	25	556
36.553580	-4.861060	315.50	316.00	0.00	-18.08	14.05	14.306	0	0	-998	0	-949	23.19	23.19	23.19	23.19	2.18	1.270	5	557
36.553610	-4.860910	313.00	313.00	0.00	-14.99	13.76	14.319	0	0	-949	0	-902	28.64	28.64	23.19	28.64	1.85	1.271	105	558
36.553630	-4.860760	310.96	310.00	0.00	-12.99	21.49	14.341	0	0	-860	0	-817	32.87	32.87	28.64	32.87	2.43	1.272	105	559
36.553680	-4.860530	308.19	307.00	0.00	-10.21	17.12	14.358	0	0	-613	0	0	40.35	40.35	32.87	36.85	1.77	1.272	10	560
36.553730	-4.860350	306.45	304.00	0.00	-10.21	5.02	14.363	0	0	-613	0	0	40.35	40.35	36.85	37.85	0.48	1.272	10	561
36.553750	-4.860300	305.94	303.00	0.00	-6.84	2.11	14.365	0	0	-179	0	0	44.09	44.09	37.85	38.02	0.20	1.272	10	562
36.553760	-4.860280	305.80	303.00	0.00	-4.26	6.97	14.372	0	0	0	0	0	38.64	46.45	38.02	38.03	0.66	1.272	10	563
36.553800	-4.860220	305.50	303.00	0.00	-1.41	8.55	14.381	0	0	31	0	0	22.58	80.00	38.03	37.30	0.82	1.273	30	564
36.553860	-4.860160	305.38	302.00	0.00	0.00	4.53	14.385	0	0	90	0	0	20.00	80.00	37.30	36.70	0.44	1.273	30	565
36.553900	-4.860150	305.38	303.00	0.00	2.94	5.62	14.391	0	0	118	0	0	11.03	80.00	36.70	35.39	0.56	1.273	30	566
36.553950	-4.860140	305.55	303.00	0.00	2.94	4.44	14.395	0	0	118	0	0	11.03	80.00	35.39	34.36	0.46	1.273	30	567
36.553990	-4.860140	305.68	304.00	0.00	5.79	4.79	14.400	0	0	141	0	0	7.83	80.00	34.36	32.73	0.51	1.273	30	568
36.554030	-4.860160	305.96	305.00	0.00	8.67	5.21	14.405	0	0	150	0	0	5.85	80.00	32.73	30.33	0.59	1.273	30	569
36.554070	-4.860190	306.41	307.00	0.00	8.83	6.63	14.412	0	0	150	0	0	5.76	80.00	30.33	27.04	0.83	1.274	30	570
36.554120	-4.860230	306.99	309.00	0.00	5.59	15.70	14.428	0	0	140	0	0	7.98	80.00	27.04	20.79	2.37	1.274	30	571
36.554230	-4.860340	307.86	310.00	0.00	2.95	20.33	14.448	0	0	118	46	0	11.01	80.00	20.79	16.00	4.07	1.275	3	572
36.554360	-4.860500	308.47	309.00	0.00	2.95	18.12	14.466	0	0	118	94	0	11.01	80.00	16.00	13.31	4.47	1.277	3	573
36.554460	-4.860660	309.00	309.00	0.00	1.05	24.44	14.490	0	0	102	127	0	15.92	80.00	13.31	15.34	6.10	1.278	1	574
36.554610	-4.860860	309.26	310.00	0.00	0.00	12.60	14.503	0	0	90	112	0	20.00	80.00	15.34	16.55	2.85	1.279	1	575
36.554690	-4.860960	309.26	311.00	0.00	-1.23	20.88	14.524	0	0	40	50	0	22.34	80.00	16.55	17.88	4.37	1.280	1	576
36.554860	-4.861060	309.00	309.00	0.00	0.00	35.22	14.559	0	0	90	113	0	20.00	80.00	17.88	19.40	6.78	1.282	1	577
36.555150	-4.861220	309.00	309.00	0.00	0.10	40.81	14.600	0	0	92	97	0	19.63	80.00	19.40	19.63	7.49	1.284	14	578
36.555500	-4.861360	309.04	306.00	0.00	4.37	37.73	14.638	0	0	130	86	0	9.05	80.00	19.63	9.56	10.22	1.287	3	579
36.555830	-4.861460	310.69	301.00	0.00	7.03	17.28	14.655	0	0	150	139	0	7.04	80.00	9.56	7.04	8.35	1.290	34	580
36.555980	-4.861510	311.90	305.00	0.00	9.33	14.21	14.669	0	0	150	145	0	5.48	80.00	7.04	5.48	9.12	1.292	34	581
36.556090	-4.861590	313.22	310.00	0.00	6.24	10.58	14.680	0	0	145	149	0	7.54	80.00	5.48	7.54	5.57	1.294	14	582
36.556160	-4.861670	313.88	313.00	0.00	4.11	11.20	14.691	0	0	127	145	0	9.35	80.00	7.54	9.35	4.61	1.295	14	583
36.556230	-4.861760	314.34	316.00	0.00	2.54	9.45	14.700	0	0	115	143	0	11.81	80.00	9.35	11.11	3.29	1.296	1	584
36.556300	-4.861820	314.58	318.00	0.00	1.27	4.53	14.705	0	0	104	130	0	15.15	80.00	11.11	11.95	1.41	1.296	1	585
36.556340	-4.861830	314.64	318.00	0.00	0.00	7.77	14.713	0	0	90	112	0	20.00	80.00	11.95	13.58	2.19	1.297	1	586
36.556410	-4.861830	314.64	319.00	0.00	-3.92	5.83	14.719	0	0	0	45	0	36.75	46.75	13.58	15.49	1.44	1.297	1	587
36.556460	-4.861810	314.41	319.00	0.00	-6.15	5.71	14.724	0	0	-81	45	0	44.74	44.74	15.49	17.90	1.23	1.298	1	588
36.556500	-4.861770	314.06	319.00	0.00	-8.73	8.45	14.733	0	0	-430	0	0	42.28	42.28	17.90	21.63	1.54	1.298	10	589
36.556540	-4.861690	313.32	319.00	0.00	-10.40	4.63	14.737	0	0	-636	0	0	39.74	39.74	21.63	23.75	0.74	1.298	10	590
36.556550	-4.861640	312.85	318.00	0.00	-13.74	6.32	14.744	0	0	-900	0	0	31.19	31.19	23.75	27.23	0.89	1.298	10	591
36.556550	-4.861570	311.98	316.00	0.00	-16.45	9.14	14.753	0	0	-984	0	-1143	25.93	25.93	27.23	25.93	1.26	1.299	25	592
36.556540	-4.861470	310.50	313.00	0.00	-18.66	15.47	14.768	0	0	-998	0	-1242	22.26	22.26	25.93	22.26	2.44	1.299	25	593
36.556540	-4.861300	307.66	309.00	0.00	-20.57	42.99	14.811	0	0	-979	0	-993	19.36	19.36	22.26	19.36	7.93	1.302	25	594
36.556620	-4.860840	299.00	299.00	0.00	-2.73	80.43	14.892	0	0	0	45	0	29.16	80.00	19.36	25.86	12.63	1.305	1	595
36.556830	-4.859980	296.81	293.00	0.00	0.00	4.61	14.896	0	0	90	0	0	20.00	80.00	25.86	25.35	0.65	1.305	30	596
36.556840	-4.859930	296.81	293.00	0.00	0.00	44.83	14.941	0	0	90	19	0	20.00	80.00	25.35	21.46	7.01	1.307	3	597
36.556980	-4.859460	296.81	297.00	0.00	-1.62	23.34	14.964	0	0	22	45	0	23.09	80.00	21.46	22.08	3.86	1.308	1	598
36.557040	-4.859210	296.43	297.00	0.00	-2.29	17.57	14.982	0	0	0	45	0	25.81	80.00	22.08	23.13	2.80	1.309	1	599
36.557080	-4.859020	296.03	296.00	0.00	-2.29	16.61	14.999	0	0	0	45	0	25.81	80.00	23.13	23.93	2.54	1.310	1	600
36.557140	-4.858850	295.65	295.00	0.00	0.00	16.73	15.015	0	0	90	0	0	20.00	80.00	23.93	22.16	2.61	1.311	30	601
36.557230	-4.858700	295.65	295.00	0.00	0.89	7.72	15.023	0	0	101	0	0	16.50	80.00	22.16	20.97	1.29	1.311	30	602
36.557280	-4.858640	295.72	295.00	0.00	4.50	8.03	15.031	0	0	131	0	0	8.91	80.00	20.97	17.82	1.49	1.311	30	603
36.557340	-4.858590	296.08	295.00	0.00	6.38	9.59	15.041	0	0	146	83	0	7.45	80.00	17.82	13.53	2.24	1.312	3	604
36.557420	-4.858550	296.69	296.00	0.00	6.10	17.99	15.059	0	0	144	116	0	7.63	80.00	13.53	7.63	6.44	1.314	34	605
36.557580	-4.858520	297.78	299.00	0.00	5.01	21.58	15.080	0	0	135	139	0	8.44	80.00	7.63	8.44	9.32	1.316	14	606
36.557770	-4.858470	298.86	302.00	0.00	0.36	8.55	15.089	0	0	95	119	0	18.58	80.00	8.44	11.61	3.04	1.317	1	607
36.557840	-4.858430	298.89	303.00	0.00	0.00	11.85	15.101	0	0	90	113	0	20.00	80.00	11.61	13.97	3.32	1.318	1	608
36.557910	-4.858330	298.89	301.00	0.00	-0.72	19.50	15.120	0	0	68	85	0	22.04	80.00	13.97	16.33	4.61	1.319	1	609
36.558020	-4.858160	298.75	299.00	0.00	0.00	6.30	15.127	0	0	90	113	0	20.00	80.00	16.33	16.82	1.37	1.320	1	610
36.558060	-4.858110	298.75	299.00	0.00	3.04	8.56	15.135	0	0	119	95	0	10.86	80.00	16.82	15.38	1.91	1.320	3	611
36.558120	-4.858050	299.01	298.00	0.00	6.19	9.96	15.145	0	0	144	116	0	7.57	80.00	15.38	11.60	2.67	1.321	3	612
36.558200	-4.858000	299.63	298.00	0.00	9.17	9.31	15.154	0	0	150	120	0	5.57	80.00	11.60	5.57	4.11	1.322	3	613
36.558280	-4.857970	300.48	298.00	0.00	9.17	10.03	15.164	0	0	150	150	0	5.57	80.00	5.57	5.57	6.48	1.324	4	614
36.558370	-4.857970	301.39	299.00	0.00	6.70	14.71	15.179	0	0	149	149	0	7.28	80.00	5.57	7.28	7.74	1.326	14	615
36.558500	-4.858000	302.38	302.00	0.00	5.04	17.51	15.197	0	0	135	140	0	8.41	80.00	7.28	8.41	7.68	1.328	14	616
36.558650	-4.858060	303.26	307.00	0.00	2.83	9.06	15.206	0	0	117	146	0	11.23	80.00	8.41	10.51	3.40	1.329	1	617
36.558730	-4.858080	303.51	309.00	0.00	0.00	6.66	15.212	0	0	90	112	0	20.00	80.00	10.51	12.35	2.09	1.330	1	618
36.558790	-4.858080	303.51	310.00	0.00	-1.78	8.22	15.221	0	0	17	45	0	23.68	80.00	12.35	13.84	2.26	1.330	1	619
36.558860	-4.858050	303.37	310.00	0.00	-4.92	6.31	15.227	0	0	0	45	0	42.03	45.86	13.84	16.28	1.51	1.331	1	620
36.558900	-4.858000	303.06	309.00	0.00	-7.56	6.99	15.234	0	0	-278	0	0	43.41	43.41	16.28	19.23	1.42	1.331	10	621
36.558940	-4.857940	302.53	307.00	0.00	-9.82	9.26	15.243	0	0	-564	0	0	41.19	41.19	19.23	23.50	1.56	1.332	10	622
36.558960	-4.857840	301.62	304.00	0.00	-7.07	8.74	15.252	0	0	-211	0	0	43.87	43.87	23.50	25.65	1.28	1.332	10	623
36.558990	-4.857750	301.01	301.00	0.00	-4.50	8.43	15.260	0	0	0	0	0	39.89	80.00	25.65	26.48	1.16	1.332	10	624
36.559030	-4.857670	300.63	299.00	0.00	0.00	6.97	15.267	0	0	90	0	0	20.00	80.00	26.48	25.71	0.96	1.333	30	625
36.559070	-4.857610	300.63	298.00	0.00	0.23	6.60	15.274	0	0	94	0	0	19.11	80.00	25.71	24.92	0.94	1.333	30	626
36.559120	-4.857570	300.64	297.00	0.00	4.85	6.73	15.281	0	0	134	0	0	8.58	80.00	24.92	22.49	1.02	1.333	30	627
36.559180	-4.857560	300.97	297.00	0.00	4.85	7.78	15.288	0	0	134	0	0	8.58	80.00	22.49	19.44	1.34	1.334	30	628
36.559250	-4.857560	301.35	298.00	0.00	7.55	6.91	15.295	0	0	150	0	0	6.61	80.00	19.44	14.97	1.45	1.334	30	629
36.559310	-4.857580	301.87	299.00	0.00	10.63	11.01	15.306	0	0	150	108	0	4.87	80.00	14.97	5.39	4.28	1.335	3	630
36.559400	-4.857630	303.03	301.00	0.00	12.65	15.69	15.322	0	0	150	148	0	4.15	80.00	5.39	4.15	13.48	1.339	34	631
36.559520	-4.857720	305.00	305.00	0.00	10.24	23.70	15.346	0	0	150	150	0	5.04	80.00	4.15	5.04	17.13	1.344	14	632
36.559700	-4.857860	307.41	309.00	0.00	7.39	18.95	15.365	0	0	150	150	0	6.74	80.00	5.04	6.74	10.56	1.347	14	633
36.559850	-4.857960	308.81	312.00	0.00	5.06	4.53	15.369	0	0	135	150	0	8.39	80.00	6.74	7.84	2.24	1.347	1	634
36.559890	-4.857950	309.04	312.00	0.00	5.06	6.73	15.376	0	0	135	144	0	8.39	80.00	7.84	8.39	2.94	1.348	14	635
36.559950	-4.857960	309.38	312.00	0.00	0.35	6.66	15.382	0	0	95	119	0	18.63	80.00	8.39	11.02	2.45	1.349	1	636
36.560010	-4.857960	309.40	312.00	0.00	0.00	6.66	15.389	0	0	90	113	0	20.00	80.00	11.02	12.71	2.02	1.349	1	637
36.560070	-4.857960	309.40	311.00	0.00	-1.55	2.39	15.392	0	0	25	45	0	22.90	80.00	12.71	13.07	0.67	1.349	1	638
36.560090	-4.857970	309.36	311.00	0.00	-5.02	3.49	15.395	0	0	0	45	0	42.54	45.77	13.07	14.64	0.91	1.350	1	639
36.560110	-4.858000	309.19	311.00	0.00	-8.51	3.50	15.399	0	0	-403	0	0	42.49	42.49	14.64	16.62	0.80	1.350	10	640
36.560130	-4.858030	308.89	311.00	0.00	-5.73	21.29	15.420	0	0	-20	45	0	45.13	45.13	16.62	23.07	3.84	1.351	1	641
36.560320	-4.858000	307.68	306.00	0.00	-3.07	8.88	15.429	0	0	0	45	0	31.53	80.00	23.07	23.86	1.36	1.351	1	642
36.560400	-4.858000	307.40	305.00	0.00	0.00	8.88	15.438	0	0	90	0	0	20.00	80.00	23.86	22.91	1.37	1.352	30	643
36.560480	-4.858000	307.40	303.00	0.00	1.97	7.18	15.445	0	0	110	0	0	13.12	80.00	22.91	21.37	1.17	1.352	30	644
36.560540	-4.858030	307.55	302.00	0.00	2.62	9.14	15.454	0	0	115	0	0	11.65	80.00	21.37	18.95	1.63	1.352	30	645
36.560600	-4.858100	307.78	302.00	0.00	5.08	12.65	15.467	0	0	135	48	0	8.37	80.00	18.95	13.88	2.84	1.353	3	646
36.560660	-4.858220	308.43	304.00	0.00	6.85	9.57	15.476	0	0	150	120	0	7.19	80.00	13.88	9.79	2.94	1.354	3	647
36.560690	-4.858320	309.08	305.00	0.00	9.29	7.53	15.484	0	0	150	125	0	5.50	80.00	9.79	5.50	3.84	1.355	34	648
36.560710	-4.858400	309.78	307.00	0.00	12.48	7.55	15.491	0	0	150	145	0	4.20	80.00	5.50	4.20	6.32	1.357	34	649
36.560730	-4.858480	310.71	309.00	0.00	15.85	10.11	15.501	0	0	150	149	0	3.37	80.00	4.20	3.37	10.75	1.360	34	650
36.560770	-4.858580	312.29	312.00	0.00	15.74	9.31	15.511	0	0	150	149	0	3.39	80.00	3.37	3.37	9.95	1.363	4	651
36.560810	-4.858670	313.74	314.00	0.00	13.62	21.86	15.532	0	0	150	150	0	3.87	80.00	3.37	3.87	20.40	1.368	14	652
36.560920	-4.858870	316.69	320.00	0.00	12.04	7.02	15.539	0	0	150	150	0	4.34	80.00	3.87	4.34	5.91	1.370	14	653
36.560960	-4.858930	317.53	321.00	0.00	9.55	2.86	15.542	0	0	150	150	0	5.37	80.00	4.34	5.24	2.15	1.371	1	654
36.560980	-4.858950	317.80	322.00	0.00	6.43	5.20	15.548	0	0	146	150	0	7.43	80.00	5.24	6.80	3.01	1.371	1	655
36.561020	-4.858980	318.14	322.00	0.00	3.00	2.22	15.550	0	0	118	148	0	10.93	80.00	6.80	8.08	1.07	1.372	1	656
36.561040	-4.858980	318.20	322.00	0.00	0.00	7.77	15.558	0	0	90	112	0	20.00	80.00	8.08	11.34	2.85	1.372	1	657
36.561110	-4.858980	318.20	321.00	0.00	-0.82	11.24	15.569	0	0	63	79	0	22.10	80.00	11.34	13.58	3.24	1.373	1	658
36.561210	-4.858960	318.11	319.00	0.00	-3.51	8.93	15.578	0	0	0	45	0	34.31	47.11	13.58	16.07	2.16	1.374	1	659
36.561290	-4.858950	317.80	318.00	0.00	-0.05	7.77	15.585	0	0	90	112	0	20.28	80.00	16.07	16.73	1.71	1.374	1	660
36.561360	-4.858950	317.79	317.00	0.00	2.57	4.53	15.590	0	0	115	92	0	11.75	80.00	16.73	16.11	0.99	1.375	3	661
36.561400	-4.858960	317.91	317.00	0.00	4.46	3.33	15.593	0	0	130	104	0	8.96	80.00	16.11	15.25	0.77	1.375	3	662
36.561430	-4.858960	318.06	316.00	0.00	7.82	3.79	15.597	0	0	150	120	0	6.42	80.00	15.25	13.31	0.96	1.375	3	663
36.561460	-4.858980	318.35	317.00	0.00	10.73	7.60	15.605	0	0	150	120	0	4.82	80.00	13.31	6.66	2.82	1.376	3	664
36.561520	-4.859020	319.16	318.00	0.00	9.39	26.53	15.631	0	0	150	148	0	5.45	80.00	6.66	5.45	17.38	1.381	34	665
36.561720	-4.859180	321.64	322.00	0.00	6.84	23.21	15.654	0	0	150	150	0	7.21	80.00	5.45	7.21	12.09	1.384	14	666
36.561890	-4.859330	323.23	327.00	0.00	6.84	9.96	15.664	0	0	150	150	0	7.21	80.00	7.21	7.21	4.98	1.386	4	667
36.561970	-4.859380	323.91	329.00	0.00	4.04	5.83	15.670	0	0	127	150	0	9.43	80.00	7.21	8.82	2.59	1.386	1	668
36.562020	-4.859400	324.14	330.00	0.00	0.00	8.88	15.679	0	0	90	113	0	20.00	80.00	8.82	11.98	3.05	1.387	1	669
36.562100	-4.859400	324.14	330.00	0.00	-0.59	8.92	15.688	0	0	74	93	0	21.91	80.00	11.98	13.81	2.49	1.388	1	670
36.562180	-4.859390	324.09	330.00	0.00	-3.89	8.22	15.696	0	0	0	45	0	36.56	46.78	13.81	16.30	1.96	1.388	1	671
36.562250	-4.859360	323.77	329.00	0.00	-6.94	9.47	15.706	0	0	-194	0	0	43.99	43.99	16.30	19.83	1.88	1.389	10	672
36.562320	-4.859300	323.11	327.00	0.00	-9.49	12.89	15.719	0	0	-524	0	0	41.53	41.53	19.83	25.16	2.06	1.389	10	673
36.562410	-4.859210	321.90	324.00	0.00	-11.21	12.06	15.731	0	0	-724	0	0	37.37	37.37	25.16	29.84	1.58	1.390	10	674
36.562490	-4.859120	320.55	321.00	0.00	-8.90	8.05	15.739	0	0	-452	0	0	42.11	42.11	29.84	31.74	0.94	1.390	10	675
36.562550	-4.859070	319.84	319.00	0.00	-6.00	8.04	15.747	0	0	-60	0	0	44.87	44.87	31.74	32.59	0.90	1.390	10	676
